,audience,comment,presents,share,url,Time
569,203,2,3,4,http://upuwmp3.changba.com/userdata/userwork/861/854422861.mp3,2017-03-15 00:00:00
570,312,13,16,2,http://qiniuuwmp3.changba.com/854185147.mp3,2017-03-15 00:00:00
571,141,4,13,1,http://upscuw.changba.com/854143715.mp3,2017-03-14 00:00:00
572,143,10,8,3,http://qiniuuwmp3.changba.com/853048778.mp3,2017-03-12 00:00:00
573,319,11,15,6,http://upscuw.changba.com/853006144.mp3,2017-03-12 00:00:00
574,138,8,9,0,http://upuwmp3.changba.com/userdata/userwork/95/852285095.mp3,2017-03-11 00:00:00
575,108,11,20,1,http://upuwmp3.changba.com/userdata/userwork/762/851947762.mp3,2017-03-11 00:00:00
576,257,22,19,10,http://qiniuuwmp3.changba.com/851128770.mp3,2017-03-10 00:00:00
577,319,20,26,12,http://qiniuuwmp3.changba.com/851096168.mp3,2017-03-11 00:00:00
578,158,17,21,3,http://upscuw.changba.com/851042532.mp3,2017-03-10 00:00:00
579,158,8,13,3,http://upscuw.changba.com/849632739.mp3,2017-03-06 00:00:00
580,90,12,13,1,http://qiniuuwmp3.changba.com/849581049.mp3,2017-03-06 00:00:00
581,181,7,5,2,http://qiniuuwmp3.changba.com/848385499.mp3,2017-03-04 00:00:00
582,117,6,6,1,http://qiniuuwmp3.changba.com/848328682.mp3,2017-03-04 00:00:00
583,1296,71,53,38,http://qiniuuwmp3.changba.com/845111673.mp3,2017-03-29 00:00:00
584,1057,24,53,8,http://upscuw.changba.com/845099309.mp3,2017-06-19 00:00:00
585,137,1,1,0,http://qiniuuwmp3.changba.com/845088583.mp3,2017-02-26 00:00:00
586,123,6,15,3,http://qiniuuwmp3.changba.com/844166890.mp3,2017-02-24 00:00:00
587,117,3,3,2,http://upuwmp3.changba.com/userdata/userwork/275/844009275.mp3,2017-02-24 00:00:00
588,198,3,8,2,http://qiniuuwmp3.changba.com/843984871.mp3,2017-02-24 00:00:00
589,120,3,6,1,http://ksapuw.changba.com/userdata/userwork/215/843702215.mp3,2017-02-23 00:00:00
590,131,8,10,2,http://upscuw.changba.com/842447823.mp3,2017-02-21 00:00:00
591,62,0,2,0,http://upscuw.changba.com/842430517.mp3,
592,119,4,4,2,http://qiniuuwmp3.changba.com/842411646.mp3,2017-02-21 00:00:00
593,78,4,2,0,http://qiniuuwmp3.changba.com/842404266.mp3,2017-02-21 00:00:00
594,128,2,3,1,http://qiniuuwmp3.changba.com/841932095.mp3,2017-02-20 00:00:00
595,160,8,12,5,http://upscuw.changba.com/841910220.mp3,2017-02-20 00:00:00
596,92,1,12,3,http://qiniuuwmp3.changba.com/841781374.mp3,2017-02-20 00:00:00
597,96,6,17,3,http://qiniuuwmp3.changba.com/838880171.mp3,2017-02-14 00:00:00
598,133,7,12,8,http://qiniuuwmp3.changba.com/838061479.mp3,2017-02-13 00:00:00
599,96,5,16,0,http://qiniuuwmp3.changba.com/837208981.mp3,2017-02-11 00:00:00
600,127,4,5,0,http://qiniuuwmp3.changba.com/837170963.mp3,2017-02-11 00:00:00
601,652,17,33,24,http://qiniuuwmp3.changba.com/834556471.mp3,2017-02-07 00:00:00
602,171,2,5,3,http://upuwmp3.changba.com/userdata/userwork/94/834374094.mp3,2017-02-06 00:00:00
603,131,2,4,1,http://upscuw.changba.com/833206502.mp3,2017-02-05 00:00:00
604,386,12,20,3,http://upscuw.changba.com/833204302.mp3,2017-02-04 00:00:00
605,137,7,7,1,http://upscuw.changba.com/828990744.mp3,2017-01-26 00:00:00
606,113,2,8,1,http://qiniuuwmp3.changba.com/828985089.mp3,2017-01-26 00:00:00
607,324,8,32,5,http://upscuw.changba.com/828154822.mp3,2017-01-24 00:00:00
608,200,4,9,0,http://qiniuuwmp3.changba.com/826307597.mp3,2017-01-20 00:00:00
609,281,9,29,3,http://upuwmp3.changba.com/userdata/userwork/182/825463182.mp3,2017-01-19 00:00:00
610,780,36,54,22,http://upscuw.changba.com/820978128.mp3,2018-03-22 00:00:00
611,201,5,6,0,http://qiniuuwmp3.changba.com/819717689.mp3,2017-01-09 00:00:00
612,172,7,20,4,http://qiniuuwmp3.changba.com/819668686.mp3,2017-01-08 00:00:00
613,158,11,26,2,http://qiniuuwmp3.changba.com/817888569.mp3,2017-01-06 00:00:00
614,99,5,5,3,http://upscuw.changba.com/817884839.mp3,2017-01-05 00:00:00
615,134,3,4,0,http://upscuw.changba.com/816433344.mp3,2017-01-08 00:00:00
616,175,9,9,1,http://qiniuuwmp3.changba.com/815647855.mp3,2017-01-01 00:00:00
617,147,4,10,0,http://qiniuuwmp3.changba.com/815639981.mp3,2017-01-01 00:00:00
618,173,16,14,4,http://qiniuuwmp3.changba.com/815634899.mp3,2017-02-03 00:00:00
619,72,5,1,2,http://qiniuuwmp3.changba.com/815004363.mp3,2016-12-31 00:00:00
620,194,4,16,2,http://upscuw.changba.com/814952411.mp3,2016-12-31 00:00:00
621,83,3,3,1,http://qiniuuwmp3.changba.com/814343869.mp3,2016-12-31 00:00:00
622,357,16,16,6,http://qiniuuwmp3.changba.com/814292951.mp3,2017-02-26 00:00:00
623,78,0,13,2,http://upscuw.changba.com/813757803.mp3,
624,108,1,2,0,http://qiniuuwmp3.changba.com/811451361.mp3,2016-12-25 00:00:00
625,72,4,4,1,http://qiniuuwmp3.changba.com/811002849.mp3,2016-12-24 00:00:00
626,120,5,10,0,http://qiniuuwmp3.changba.com/810964590.mp3,2016-12-24 00:00:00
627,96,3,7,11,http://qiniuuwmp3.changba.com/810851263.mp3,2016-12-24 00:00:00
628,119,6,5,2,http://qiniuuwmp3.changba.com/809635567.mp3,2016-12-22 00:00:00
629,441,19,30,8,http://upscuw.changba.com/809623828.mp3,2017-04-19 00:00:00
630,135,1,14,8,http://qiniuuwmp3.changba.com/807723878.mp3,2016-12-20 00:00:00
631,109,4,3,1,http://qiniuuwmp3.changba.com/806090264.mp3,2016-12-15 00:00:00
632,127,2,6,1,http://qiniuuwmp3.changba.com/805490782.mp3,2016-12-14 00:00:00
633,36,2,1,0,http://qiniuuwmp3.changba.com/805358983.mp3,2016-12-14 00:00:00
634,68,0,9,1,http://upscuw.changba.com/805352106.mp3,
635,82,3,0,0,http://qiniuuwmp3.changba.com/805001355.mp3,2016-12-13 00:00:00
636,144,3,12,4,http://qiniuuwmp3.changba.com/804967559.mp3,2016-12-22 00:00:00
637,299,8,9,6,http://upscuw.changba.com/804708436.mp3,2016-12-13 00:00:00
638,142,7,4,1,http://upscuw.changba.com/802703128.mp3,2016-12-09 00:00:00
639,99,0,3,2,http://qiniuuwmp3.changba.com/802671872.mp3,
640,78,2,2,3,http://qiniuuwmp3.changba.com/802645173.mp3,2016-12-09 00:00:00
641,109,2,10,0,http://upscuw.changba.com/802551124.mp3,2017-01-11 00:00:00
642,59,2,2,0,http://qiniuuwmp3.changba.com/801679550.mp3,2016-12-07 00:00:00
643,60,1,1,1,http://upscuw.changba.com/801619125.mp3,2016-12-08 00:00:00
644,41,0,1,0,http://qiniuuwmp3.changba.com/801598689.mp3,
645,66,1,3,0,http://upscuw.changba.com/801576911.mp3,2018-06-19 00:00:00
646,227,13,20,11,http://qiniuuwmp3.changba.com/801538569.mp3,2016-12-07 00:00:00
647,156,5,4,6,http://qiniuuwmp3.changba.com/801143446.mp3,2016-12-06 00:00:00
648,46,3,4,0,http://qiniuuwmp3.changba.com/801061981.mp3,2016-12-06 00:00:00
649,110,4,4,5,http://qiniuuwmp3.changba.com/800749676.mp3,2016-12-05 00:00:00
650,1314,16,34,15,http://qiniuuwmp3.changba.com/799924499.mp3,2019-03-07 00:00:00
651,107,1,2,13,http://upscuw.changba.com/799559432.mp3,2016-12-03 00:00:00
652,119,3,3,0,http://qiniuuwmp3.changba.com/799375654.mp3,2018-05-10 00:00:00
653,69,1,7,0,http://qiniuuwmp3.changba.com/796957656.mp3,2016-11-28 00:00:00
654,140,3,2,0,http://upscuw.changba.com/796957040.mp3,2016-11-28 00:00:00
655,187,9,15,4,http://qiniuuwmp3.changba.com/796735447.mp3,2016-11-28 00:00:00
656,69,1,4,1,http://qiniuuwmp3.changba.com/796408295.mp3,2016-11-27 00:00:00
657,43,1,6,0,http://upscuw.changba.com/796378206.mp3,2016-11-27 00:00:00
658,160,4,9,2,http://upscuw.changba.com/795871313.mp3,2016-11-26 00:00:00
659,118,6,5,2,http://upscuw.changba.com/795298134.mp3,2016-11-25 00:00:00
660,87,1,1,3,http://upscuw.changba.com/795172640.mp3,2016-11-25 00:00:00
661,178,11,16,3,http://upscuw.changba.com/794287742.mp3,2016-11-24 00:00:00
662,54,1,9,0,http://qiniuuwmp3.changba.com/792658187.mp3,2016-11-20 00:00:00
663,153,3,31,0,http://upscuw.changba.com/791525808.mp3,2016-11-18 00:00:00
664,94,1,2,0,http://qiniuuwmp3.changba.com/789934690.mp3,2016-11-15 00:00:00
665,87,1,5,1,http://qiniuuwmp3.changba.com/789519156.mp3,2016-11-14 00:00:00
666,139,3,9,0,http://qiniuuwmp3.changba.com/789461472.mp3,2016-11-14 00:00:00
667,92,3,7,2,http://upscuw.changba.com/788192735.mp3,2016-11-12 00:00:00
668,94,1,10,3,http://qiniuuwmp3.changba.com/788158874.mp3,2016-11-13 00:00:00
669,85,4,0,2,http://qiniuuwmp3.changba.com/787356253.mp3,2016-11-10 00:00:00
670,96,5,3,3,http://upscuw.changba.com/787334943.mp3,2016-11-10 00:00:00
671,52,1,1,0,http://upscuw.changba.com/787081324.mp3,2016-11-10 00:00:00
672,112,1,13,2,http://upscuw.changba.com/785327202.mp3,2016-11-06 00:00:00
673,126,1,2,7,http://qiniuuwmp3.changba.com/785226466.mp3,2016-11-06 00:00:00
674,47,0,5,0,http://qiniuuwmp3.changba.com/780669094.mp3,
675,67,1,1,0,http://upscuw.changba.com/780661424.mp3,2017-02-16 00:00:00
676,146,4,9,0,http://upscuw.changba.com/776253607.mp3,2016-10-21 00:00:00
677,77,2,5,0,http://qiniuuwmp3.changba.com/776240081.mp3,2016-10-21 00:00:00
678,74,6,4,0,http://upscuw.changba.com/775296418.mp3,2016-10-19 00:00:00
679,104,1,3,0,http://qiniuuwmp3.changba.com/775290494.mp3,2016-10-19 00:00:00
680,114,3,3,0,http://qiniuuwmp3.changba.com/775008980.mp3,2016-10-18 00:00:00
681,49,1,1,0,http://upscuw.changba.com/774982340.mp3,2016-10-18 00:00:00
682,138,4,4,0,http://upscuw.changba.com/774963737.mp3,2016-10-18 00:00:00
683,68,4,4,0,http://qiniuuwmp3.changba.com/774939682.mp3,2016-10-18 00:00:00
684,601,13,17,6,http://upscuw.changba.com/774939424.mp3,2016-11-06 00:00:00
685,172,6,8,1,http://upscuw.changba.com/771678920.mp3,2016-10-11 00:00:00
686,55,3,4,0,http://upscuw.changba.com/771615513.mp3,2016-10-11 00:00:00
687,57,3,2,0,http://upscuw.changba.com/771615415.mp3,2016-10-11 00:00:00
688,53,2,2,1,http://upscuw.changba.com/771615227.mp3,2016-10-11 00:00:00
689,58,1,5,0,http://upscuw.changba.com/770494432.mp3,2016-10-09 00:00:00
690,186,8,15,3,http://upscuw.changba.com/769536644.mp3,2016-10-06 00:00:00
691,60,1,1,0,http://qiniuuwmp3.changba.com/768582872.mp3,2016-10-04 00:00:00
692,76,0,8,1,http://upscuw.changba.com/768536508.mp3,
693,116,5,15,1,http://upscuw.changba.com/767973529.mp3,2016-10-03 00:00:00
694,79,4,1,1,http://upscuw.changba.com/767362427.mp3,2016-10-02 00:00:00
695,145,1,13,2,http://qiniuuwmp3.changba.com/767202568.mp3,2016-10-01 00:00:00
696,38,0,2,0,http://qiniuuwmp3.changba.com/767165085.mp3,
697,62,2,2,0,http://qiniuuwmp3.changba.com/767164747.mp3,2016-10-01 00:00:00
698,106,3,12,3,http://qiniuuwmp3.changba.com/767164256.mp3,2016-10-02 00:00:00
699,51,2,1,1,http://qiniuuwmp3.changba.com/766895186.mp3,2016-10-01 00:00:00
700,72,4,2,1,http://upscuw.changba.com/766714540.mp3,2016-09-30 00:00:00
701,78,1,3,0,http://qiniuuwmp3.changba.com/766628948.mp3,2017-06-24 00:00:00
702,101,3,9,1,http://qiniuuwmp3.changba.com/766463564.mp3,2016-09-30 00:00:00
703,73,3,3,0,http://upscuw.changba.com/766463413.mp3,2016-09-30 00:00:00
704,75,1,1,0,http://qiniuuwmp3.changba.com/766463295.mp3,2016-09-30 00:00:00
705,70,3,6,1,http://qiniuuwmp3.changba.com/766463150.mp3,2016-09-30 00:00:00
706,133,2,6,2,http://qiniuuwmp3.changba.com/763758193.mp3,2016-10-16 00:00:00
707,157,2,0,2,http://upscuw.changba.com/763631721.mp3,2016-09-24 00:00:00
708,33,1,0,0,http://qiniuuwmp3.changba.com/763631487.mp3,2016-09-24 00:00:00
709,75,3,4,1,http://upscuw.changba.com/763631302.mp3,2016-09-24 00:00:00
710,59,2,1,2,http://qiniuuwmp3.changba.com/763200183.mp3,2016-09-23 00:00:00
711,83,4,9,2,http://qiniuuwmp3.changba.com/763200057.mp3,2016-09-23 00:00:00
712,108,1,1,1,http://upscuw.changba.com/763199939.mp3,2016-09-23 00:00:00
713,51,3,3,0,http://qiniuuwmp3.changba.com/763199746.mp3,2016-09-23 00:00:00
714,56,2,3,1,http://qiniuuwmp3.changba.com/763199583.mp3,2016-09-23 00:00:00
715,91,2,11,0,http://qiniuuwmp3.changba.com/761539283.mp3,2016-11-15 00:00:00
716,62,1,14,0,http://ksapuw.changba.com/userdata/userwork/839/761450839.mp3,2016-09-19 00:00:00
717,47,1,2,0,http://upuwmp3.changba.com/userdata/userwork/68/761445068.mp3,2016-09-19 00:00:00
718,81,1,2,0,http://upuwmp3.changba.com/userdata/userwork/252/761432252.mp3,2016-09-19 00:00:00
719,77,3,4,1,http://upscuw.changba.com/757762428.mp3,2016-09-11 00:00:00
720,109,2,2,0,http://upscuw.changba.com/757155606.mp3,2016-09-10 00:00:00
721,237,5,6,4,http://upscuw.changba.com/756659106.mp3,2016-09-09 00:00:00
722,88,3,7,1,http://ksapuw.changba.com/userdata/userwork/304/754817304.mp3,2016-09-05 00:00:00
723,63,2,6,0,http://ksapuw.changba.com/userdata/userwork/336/754792336.mp3,2016-09-05 00:00:00
724,45,5,2,1,http://upuwmp3.changba.com/userdata/userwork/160/754792160.mp3,2016-09-05 00:00:00
725,69,4,2,1,http://ksapuw.changba.com/userdata/userwork/4/754792004.mp3,2016-09-05 00:00:00
726,68,1,2,0,http://qiniuuwmp3.changba.com/753786271.mp3,2016-09-03 00:00:00
727,45,1,0,0,https://qiniuuwmp3.changba.com/753784077.mp3,2016-09-03 00:00:00
728,134,4,6,2,http://upscuw.changba.com/753586604.mp3,2016-09-03 00:00:00
729,84,1,3,0,http://qiniuuwmp3.changba.com/753217056.mp3,2016-09-02 00:00:00
730,51,1,2,0,http://upscuw.changba.com/753205012.mp3,2016-09-02 00:00:00
731,92,10,9,0,http://qiniuuwmp3.changba.com/753191756.mp3,2016-09-02 00:00:00
732,145,7,8,4,http://qiniuuwmp3.changba.com/752120068.mp3,2016-08-31 00:00:00
733,152,5,12,2,http://qiniuuwmp3.changba.com/751285388.mp3,2016-08-29 00:00:00
734,149,3,8,3,http://upuwmp3.changba.com/userdata/userwork/476/750261476.mp3,2016-08-27 00:00:00
735,73,2,4,0,http://upuwmp3.changba.com/userdata/userwork/86/749306086.mp3,2016-08-25 00:00:00
736,,,,,,
737,56,3,5,0,http://upscuw.changba.com/747289631.mp3,2016-08-21 00:00:00
738,43,3,6,0,http://upuwmp3.changba.com/userdata/userwork/281/744754281.mp3,2016-08-17 00:00:00
739,121,0,6,0,http://upuwmp3.changba.com/userdata/userwork/656/744648656.mp3,
740,177,6,9,4,http://qiniuuwmp3.changba.com/743285365.mp3,2016-08-14 00:00:00
741,57,2,2,1,http://qiniuuwmp3.changba.com/741990090.mp3,2016-08-12 00:00:00
742,327,6,10,5,http://upuwmp3.changba.com/userdata/userwork/841/740158841.mp3,2016-08-09 00:00:00
743,113,2,7,0,http://qiniuuwmp3.changba.com/739551074.mp3,2016-08-08 00:00:00
744,72,0,6,0,http://upscuw.changba.com/738837521.mp3,
745,144,5,11,1,http://upuwmp3.changba.com/userdata/userwork/941/737489941.mp3,2016-08-05 00:00:00
746,159,1,6,1,http://ksapuw.changba.com/userdata/userwork/203/735171203.mp3,2016-08-01 00:00:00
747,125,3,6,1,http://upuwmp3.changba.com/userdata/userwork/162/734977162.mp3,2016-08-01 00:00:00
748,115,2,3,0,http://upuwmp3.changba.com/userdata/userwork/185/734167185.mp3,2016-07-30 00:00:00
749,336,2,6,2,http://upuwmp3.changba.com/userdata/userwork/563/733993563.mp3,2016-07-30 00:00:00
750,59,2,1,0,http://qiniuuwmp3.changba.com/732933572.mp3,2016-07-28 00:00:00
751,95,4,6,0,http://qiniuuwmp3.changba.com/732173684.mp3,2016-07-27 00:00:00
752,147,5,5,1,http://upscuw.changba.com/731267224.mp3,2016-07-25 00:00:00
753,123,1,5,0,http://ksapuw.changba.com/userdata/userwork/6/729744006.mp3,2016-07-23 00:00:00
754,101,4,6,0,http://upscuw.changba.com/728128843.mp3,2016-07-20 00:00:00
755,164,1,20,6,http://upuwmp3.changba.com/userdata/userwork/446/726402446.mp3,2016-07-17 00:00:00
756,151,7,9,1,https://qiniuuwmp3.changba.com/725923677.mp3,2016-07-16 00:00:00
757,134,5,5,2,http://ksapuw.changba.com/userdata/userwork/229/721613229.mp3,2016-07-09 00:00:00
758,315,10,17,9,http://upuwmp3.changba.com/userdata/userwork/857/708398857.mp3,2016-06-17 00:00:00
759,213,4,2,2,http://qiniuuwmp3.changba.com/705260390.mp3,2016-06-11 00:00:00
760,179,3,12,0,http://qiniuuwmp3.changba.com/666429054.mp3,2016-04-07 00:00:00
761,75,2,9,0,http://upuwmp3.changba.com/userdata/userwork/478/643744478.mp3,2016-02-25 00:00:00
762,150,6,8,3,http://qiniuuwmp3.changba.com/641594264.mp3,2016-02-21 00:00:00
763,96,3,13,0,http://qiniuuwmp3.changba.com/640479563.mp3,2016-02-19 00:00:00
764,136,2,8,1,http://qiniuuwmp3.changba.com/640011495.mp3,2016-02-18 00:00:00
765,110,5,6,2,http://upscuw.changba.com/638207424.mp3,2016-02-14 00:00:00
766,108,3,7,1,http://qiniuuwmp3.changba.com/636364497.mp3,2016-02-11 00:00:00
767,114,2,5,2,http://ksapuw.changba.com/userdata/userwork/932/635571932.mp3,2016-02-09 00:00:00
768,96,3,2,0,http://upuwmp3.changba.com/userdata/userwork/795/635570795.mp3,2016-02-09 00:00:00
769,104,5,2,0,http://upuwmp3.changba.com/userdata/userwork/164/635570164.mp3,2016-02-09 00:00:00
770,40,3,3,0,http://upuwmp3.changba.com/userdata/userwork/65/635569065.mp3,2016-02-09 00:00:00
771,98,3,5,4,http://ksapuw.changba.com/userdata/userwork/516/628908516.mp3,2016-01-28 00:00:00
772,88,4,8,1,http://upuwmp3.changba.com/userdata/userwork/176/628901176.mp3,2016-01-29 00:00:00
773,121,4,4,0,http://upscuw.changba.com/623720601.mp3,2016-01-20 00:00:00
774,225,6,4,0,http://upuwmp3.changba.com/userdata/userwork/379/614415379.mp3,2016-01-06 00:00:00
775,100,3,3,0,http://upuwmp3.changba.com/userdata/userwork/466/603957466.mp3,2015-12-23 00:00:00
776,137,2,14,0,http://qiniuuwmp3.changba.com/602202982.mp3,2015-12-18 00:00:00
777,121,7,0,0,http://upscuw.changba.com/602200917.mp3,2015-12-18 00:00:00
778,46,1,2,0,http://qiniuuwmp3.changba.com/602199166.mp3,2015-12-18 00:00:00
779,145,1,1,0,http://ksapuw.changba.com/userdata/userwork/617/600155617.mp3,2015-12-15 00:00:00
780,126,3,11,2,http://qiniuuwmp3.changba.com/598052776.mp3,2015-12-12 00:00:00
781,150,4,9,0,http://upuwmp3.changba.com/userdata/userwork/542/596509542.mp3,2015-12-09 00:00:00
782,51,1,3,0,http://upuwmp3.changba.com/userdata/userwork/590/554567590.mp3,2015-10-01 00:00:00
783,50,3,0,0,http://ksapuw.changba.com/userdata/userwork/137/552410137.mp3,2015-09-27 00:00:00
784,209,18,10,3,http://ksapuw.changba.com/userdata/userwork/813/453180813.mp3,2015-05-04 00:00:00
785,139,8,1,0,http://upuwmp3.changba.com/userdata/userwork/358/451428358.mp3,2015-05-01 00:00:00
786,200,7,3,1,http://upuwmp3.changba.com/userdata/userwork/697/451427697.mp3,2015-05-01 00:00:00
787,76,4,0,0,http://upuwmp3.changba.com/userdata/userwork/296/451426296.mp3,2015-05-01 00:00:00
788,156,20,1,3,http://upuwmp3.changba.com/userdata/userwork/570/450856570.mp3,2015-05-01 00:00:00
789,220,17,4,0,http://upuwmp3.changba.com/userdata/userwork/657/450835657.mp3,2015-05-01 00:00:00
790,,,,,,
791,229,22,23,2,http://upuwmp3.changba.com/userdata/userwork/569/405913569.mp3,2015-03-04 00:00:00
792,95,6,5,1,http://upuwmp3.changba.com/userdata/userwork/390/405676390.mp3,2015-02-28 00:00:00
793,134,6,0,0,http://ksapuw.changba.com/userdata/userwork/709/405605709.mp3,2015-02-28 00:00:00
794,60,6,0,0,http://upuwmp3.changba.com/userdata/userwork/847/399677847.mp3,2015-02-20 00:00:00
795,62,3,0,0,http://ksapuw.changba.com/userdata/userwork/133/398933133.mp3,2015-02-19 00:00:00
796,225,3,1,3,http://ksapuw.changba.com/userdata/userwork/335/394211335.mp3,2015-02-13 00:00:00
797,59,4,3,0,http://ksapuw.changba.com/userdata/userwork/530/383046530.mp3,2015-01-31 00:00:00
798,204,6,11,0,http://upuwmp3.changba.com/userdata/userwork/65/373250065.mp3,2015-01-19 00:00:00
799,130,2,3,0,http://upuwmp3.changba.com/userdata/userwork/869/372226869.mp3,2015-01-30 00:00:00
800,103,4,7,0,http://qiniuuwmp3.changba.com/300397553.mp3,2014-10-05 00:00:00
801,146,2,0,1,http://upscuw.changba.com/271403430.mp3,2014-08-18 00:00:00
802,95,2,1,0,http://ksapuw.changba.com/userdata/userwork/23/260146023.mp3,2014-08-02 00:00:00
803,30,3,0,0,,2014-07-21 00:00:00
804,24,2,0,0,http://upuwmp3.changba.com/userdata/userwork/883/245498883.mp3,2014-07-11 00:00:00
805,25,3,0,0,,2014-07-09 00:00:00
806,31,2,1,0,http://ksapuw.changba.com/userdata/userwork/126/244266126.mp3,2014-07-09 00:00:00
807,85,4,0,0,http://upuwmp3.changba.com/userdata/userwork/648/243671648.mp3,2014-07-08 00:00:00
808,92,10,5,1,,2014-02-12 00:00:00
809,13,4,0,0,http://upuwmp3.changba.com/userdata/userwork/43/156060043.mp3,2014-01-18 00:00:00
810,20,4,0,0,http://upuwmp3.changba.com/userdata/userwork/890/156058890.mp3,2014-01-18 00:00:00
811,26,4,1,0,http://upuwmp3.changba.com/userdata/userwork/764/155976764.mp3,2014-01-18 00:00:00
812,36,5,1,1,http://upuwmp3.changba.com/userdata/userwork/372/155976372.mp3,2014-01-18 00:00:00
813,22,5,0,0,,2014-01-18 00:00:00
814,52,6,7,0,http://upuwmp3.changba.com/userdata/userwork/677/155600677.mp3,2014-01-17 00:00:00
815,50,0,1,0,http://ksapuw.changba.com/userdata/userwork/527/117752527.mp3,2013-10-05 00:00:00
816,55,0,3,1,http://upuwmp3.changba.com/userdata/userwork/486/117120486.mp3,2013-10-03 00:00:00
817,108,0,5,0,http://upuwmp3.changba.com/userdata/userwork/162/106339162.mp3,2013-08-31 00:00:00
818,50,0,5,0,http://upuwmp3.changba.com/userdata/userwork/466/103275466.mp3,2013-08-23 00:00:00
819,81,0,0,1,http://ksapuw.changba.com/userdata/userwork/231/101931231.mp3,2013-08-20 00:00:00
820,52,0,1,0,http://ksapuw.changba.com/userdata/userwork/325/101888325.mp3,2013-08-20 00:00:00
821,89,0,3,0,,2013-08-18 00:00:00
822,42,0,3,0,,2013-08-16 00:00:00
823,68,0,4,0,http://ksapuw.changba.com/userdata/userwork/334/98085334.mp3,2013-08-12 00:00:00
824,171,0,9,0,http://upuwmp3.changba.com/userdata/userwork/672/97984672.mp3,2013-08-15 00:00:00
825,23,0,0,0,http://upuwmp3.changba.com/userdata/userwork/593/97166593.mp3,
826,46,0,3,1,http://ksapuw.changba.com/userdata/userwork/922/95443922.mp3,2013-08-05 00:00:00
827,34,0,4,0,http://ksapuw.changba.com/userdata/userwork/512/95411512.mp3,2013-08-05 00:00:00
828,145,0,2,0,http://ksapuw.changba.com/userdata/userwork/137/94761137.mp3,2013-08-03 00:00:00
829,82,0,0,0,http://upuwmp3.changba.com/userdata/userwork/150/94351150.mp3,2013-08-03 00:00:00
830,44,0,1,0,http://upuwmp3.changba.com/userdata/userwork/885/94326885.mp3,2013-08-02 00:00:00
831,37,0,0,1,http://upuwmp3.changba.com/userdata/userwork/949/94239949.mp3,2013-08-02 00:00:00
832,41,0,0,0,http://upuwmp3.changba.com/userdata/userwork/871/94226871.mp3,2013-08-05 00:00:00
833,106,0,4,0,http://upuwmp3.changba.com/userdata/userwork/871/94147871.mp3,
834,26,0,0,0,http://upuwmp3.changba.com/userdata/userwork/796/93924796.mp3,2013-08-01 00:00:00
835,72,0,3,0,http://upuwmp3.changba.com/userdata/userwork/551/93916551.mp3,2013-08-15 00:00:00
836,63,0,2,0,http://upuwmp3.changba.com/userdata/userwork/457/93754457.mp3,2013-08-01 00:00:00
